year,inflation,exchange_rate,gdp_growth,unemployment,broad_money,exports,imports,oil_rents,remittances,date
2013.9166666666667,7.433939554774261,101.18836145983124,4.175212423330792,6.0050552341210715,12923.01203647862,30.47924304812412,49.464705213520205,0.9376226991819163,17.001517994948443,2013-12-01
2014.0,7.2,101.1,4.1,6.0,13040.0,30.38,49.6,0.9,17.24,2014-01-01
2014.0833333333333,6.894781996981135,101.058247263487,4.024196000231053,5.993575857592333,13158.086467756593,30.309261834523756,49.72696074601159,0.8569589289248388,17.469631888289264,2014-02-01
2014.1666666666667,6.528162321901255,101.06212939018734,3.951231560239931,5.985971437593726,13277.582970723439,30.26348298077658,49.843779383250926,0.8092732395071609,17.68970220076646,2014-03-01
2014.25,6.11384609472687,101.10782425221946,3.8848441211719327,5.9774366855946415,13398.852691004717,30.236943181538667,49.94898250365758,0.7579567393085904,17.899963125358397,2014-04-01
2014.3333333333333,5.66553843542153,101.19150972170189,3.828771124171746,5.968221547185484,13522.258810705596,30.223922179589827,50.04109669917215,0.7040232358903642,18.1001668499937,2014-05-01
2014.4166666666667,5.196944463948417,101.30936367075354,3.7867500103841696,5.958575967956646,13648.164511931258,30.21869971771001,50.118648561735036,0.6484865368136904,18.29006556260089,2014-06-01
2014.5,4.7217693002745955,101.45756397149229,3.7625182209543353,5.948749893498602,13776.932976785854,30.215555538679194,50.180164683286044,0.5923604496402359,18.469411451106943,2014-07-01
2014.5833333333333,4.253718064363285,101.63228849603698,3.7598131970269977,5.938993269401745,13908.927387374566,30.20876938527732,50.22417165576564,0.5366587819312117,18.637956703440413,2014-08-01
2014.6666666666667,3.8064958761777774,101.82971511650673,3.7823723797471507,5.929556041256474,14044.510925802602,30.19262100028428,50.24919607111408,0.48239534124783445,18.795453507529718,2014-09-01
2014.75,3.393807855685024,102.04602170501899,3.8339332102595702,5.92068815465326,14184.046774174063,30.16139012648012,50.25376452127147,0.4305839351517633,18.941654051302017,2014-10-01
2014.8333333333333,3.0293591228482435,102.2773861336928,3.918233129709174,5.912639555182499,14327.898114594154,30.109356506644772,50.236403598178136,0.382238371204209,19.076310522685777,2014-11-01
2014.9166666666667,2.7268547976311828,102.51998627464741,4.039009579241236,5.9056601884345925,14476.428129168125,30.03079988355794,50.195639893774164,0.33837245696642027,19.19917510960932,2014-12-01
2015.0,2.5,102.77,4.2,5.9,14630.0,29.92,50.13,0.3,19.31,2015-01-01
2015.0833333333333,2.3585258515113536,103.02349686604892,4.402610233951497,5.895836045514185,14788.763757849942,29.773208095595393,50.039864873396446,0.2678818876486509,19.408658563058772,2015-02-01
2015.1666666666667,2.2962674800951466,103.276113165809,4.638919726345613,5.893053820792865,14952.016828097854,29.59456139734678,49.933032928906684,0.24176732638601048,19.495508893076877,2015-03-01
2015.25,2.303086015274771,103.5233768764721,4.8986763232511,5.891465931696838,15118.843484777219,29.390168629103,49.819156946075445,0.221152602468389,19.57103026561744,2015-04-01
2015.3333333333333,2.3688425865730265,103.76081597523226,5.171627870738628,5.890884984086882,15288.328001922853,29.166138514711463,49.70788970444659,0.2055340021518761,19.635701956244333,2015-05-01
2015.4166666666667,2.483398323513358,103.9839584392833,5.44752221487901,5.891123583823783,15459.5546535696,28.928579778019344,49.608883983564006,0.19440781169261592,19.69000324052129,2015-06-01
2015.5,2.6366143556181907,104.1883322458173,5.716107201740782,5.8919943367683265,15631.6077137509,28.6836011428758,49.53179256297239,0.18727031734683697,19.734413394011625,2015-07-01
2015.5833333333333,2.8183518124108504,104.36946537202815,5.967130677394766,5.8933098487812945,15803.571456501595,28.437311333128054,49.48626822221559,0.18361780537067188,19.769411692279107,2015-08-01
2015.6666666666667,3.018471823414972,104.5228857951095,6.190340487911589,5.894882725723477,15974.530155856526,28.195819072623294,49.481963740837784,0.1829465620202912,19.79547741088741,2015-09-01
2015.75,3.226835518152515,104.64412149225384,6.375484479360074,5.8965255734556505,16143.56808584913,27.9652330852107,49.52853189838315,0.18475287355186643,19.813089825399995,2015-10-01
2015.8333333333333,3.4333040261470797,104.72870044065485,6.512310497810939,5.898050997838606,16309.769520514257,27.75166209473746,49.635625474395745,0.1885330262215608,19.82272821138055,2015-11-01
2015.9166666666667,3.627738476922244,104.77215061750589,6.590566389334377,5.89927160473313,16472.218733886722,27.56121482505092,49.8128972484203,0.19378330628555895,19.82487184439269,2015-12-01
2016.0,3.8,104.77,6.6,5.9,16630.0,27.4,50.07,0.2,19.82,2016-01-01
2016.0833333333333,3.942063671048082,104.7211911982424,6.534286675073425,5.900047552943541,16782.46035269466,27.272923144206548,50.41404851040252,0.20675657603625386,19.808864646512138,2016-02-01
2016.1666666666667,4.054360350310388,104.63832535398497,6.40281175660054,5.89922068664221,16929.997865034136,27.180076985391064,50.84200556778914,0.21393523272645162,19.793308523222798,2016-03-01
2016.25,4.139434844174047,104.53741824189208,6.21888808582367,5.897324587618007,17073.27336988641,27.12035105204932,51.348295962040645,0.2214953508178535,19.77544706217183,2016-04-01
2016.3333333333333,4.199831959027146,104.43448563662746,5.995828503984114,5.894164442392926,17212.947700120654,27.092634872676292,51.92734448304125,0.22939631105777802,19.75739569539896,2016-05-01
2016.4166666666667,4.238096501257499,104.34554331285479,5.746945852322749,5.88954543748895,17349.681688606026,27.095817975767297,52.573575920675964,0.2375974941935474,19.741269854943916,2016-06-01
2016.5,4.256773277252641,104.2866070452385,5.485552972082535,5.883272759428096,17484.13616821054,27.128789889817593,53.281415064824394,0.24605828097241622,19.729184972846557,2016-07-01
2016.5833333333333,4.2584070934004465,104.27369260844219,5.224962704504402,5.875151594732352,17616.97197180337,27.190440143322416,54.04528670537136,0.25473805214170603,19.723256481146603,2016-08-01
2016.6666666666667,4.245542756088599,104.32281577713005,4.9784878908292844,5.864987129923682,17748.84993225364,27.279658264777314,54.85961563220231,0.2635961884487405,19.725599811883836,2016-09-01
2016.75,4.220725071704915,104.44999232596567,4.759441372300133,5.852584551524137,17880.430882429406,27.39533378267707,55.71882663519594,0.27259207064077084,19.73833039709801,2016-10-01
2016.8333333333333,4.186498846637116,104.67123802961302,4.5811359901578275,5.837749046055687,18012.375655199812,27.536356225517164,56.61734450423756,0.28168507946512045,19.76356366882889,2016-11-01
2016.9166666666667,4.145408887272821,105.00256866273709,4.456884585643687,5.820285800040278,18145.34508343399,27.701615121793356,57.549594029212884,0.2908345956691137,19.80341505911637,2016-12-01
2017.0,4.1,105.46,4.4,5.8,18280.0,27.89,58.51,0.3,19.86,2017-01-01
2017.0833333333333,4.053369927258951,106.0567730632031,4.419386584273437,5.777006150119084,18416.88672951875,28.099827336838025,59.491608909065306,0.3091427341322524,19.93460970274441,2017-02-01
2017.1666666666667,4.010828155700639,106.7950298626962,4.506314728733459,5.752656025230858,18556.093563618248,28.327121401829466,60.48195405919852,0.31823248344893773,20.02523849551352,2017-03-01
2017.25,3.9782371080290404,107.67413765595953,4.6476463334542215,5.728610717831133,18697.594285677147,28.567333412699707,61.467190455761965,0.32724099426019704,20.12905648569525,2017-04-01
2017.3333333333333,3.9614592069477648,108.69346370047923,4.830243298510535,5.706531320415519,18841.36267907522,28.81591458717598,62.433473104126136,0.3361400128762459,20.243233780678256,2017-05-01
2017.4166666666667,3.9663568751605918,109.85237525374295,5.04096752397766,5.688078925479645,18987.372527192278,29.0683161429856,63.36695700966127,0.3449012856072986,20.3649404878513,2017-06-01
2017.5,3.9987925353712424,111.15023957322869,5.266680909929076,5.674914625519291,19135.597613406928,29.319989297853816,64.25379717773004,0.35349655876349806,20.491346714602145,2017-07-01
2017.5833333333333,4.064628610283429,112.58642391642368,5.4942453564399845,5.668699513030075,19286.011721098963,29.56638526950794,65.08014861370279,0.3618975786550591,20.619622568319528,2017-08-01
2017.6666666666667,4.169727522601232,114.16029554081672,5.710522763585606,5.671094680507691,19438.588633648214,29.802955275675227,65.83216632294928,0.3700760915921945,20.74693815639223,2017-09-01
2017.75,4.319951695027822,115.8712217038835,5.902375031439393,5.683761220447804,19593.30213443325,30.02515053408101,66.49600531083308,0.3780038438850501,20.87046358620796,2017-10-01
